sentence,Label
stora enso thirdquarter pretax profit doubled eur 197mn,1
strongest growth seen new markets russia czech republic slovakia,1
airline ordered nine airbus a350900 aircraft deliveries 2011 becomes lead airline latest variant rollsroyce trent series engines called 1700,1
company intensifying smelter operations increasing annual production capacity 230000 tonnes copper,1
company market share continued increase,1
company scheduled traffic measured revenue passenger kilometres rpk grew 2 nearly 3 passengers carried scheduled flights february 2009,1
company said investments new market areas resulted sales increase sweden poland russia lithuania,1
disposal autotank also strengthen aspo capital structure commented gustav nyberg ceo aspo,1
earnings per share quarter came 025 eur 020 eur quarter year earlier,1
economic occupancy rate sponda property portfolio rose 912 888 2006,1
finnish supplier bssoss vas telecom operators tecnotree received expansion orders worth total us 73 mn convergent charging next generation messaging solutions latin america company announced without specifying operators placed orders,1
group 12month operating profit grew 31 percent 3378 million euros,1
growth activeness talentum customers started end 2009 continued reporting period company stated,1
growth net sales first half 2008 28 compared first half 2007,1
pretax profit group life insurance business increased eur 36 million eur 27 million,1
pretax profit group life insurance business increased eur36m eur27m,1
total delivery volume paper businesses 2010 1155000 tonnes 1132000 tonnes 2009,1
value firm forestry holdings increased sek 36 bn,1
new deal strengthened partnership telemig celular tecnomen started since beginning telemig prepaid operations,1
turnover rose eur21m eur17m,1
xerox stora enso teamed tailor igen3 shortrun ondemand packaging market,1
yit construction town riihimki signed lease contract whereby town occupy travel centre office facilities,1
upgrade intended raise network capacity 450 mhz 630 mhz several cities enabling bidirectional services digital television well broadband data,1
finnish company stockmann signed contract company technopolis,1
according notice skandinaviska enskilda banken ab publ helsinki branch 10 august 2009 divested total 11958000 alma media shares ilkkayhtyma oyj kaleva kustannus oy conditions agreement made companies 1 july 2009 fulfilled,1
previously announced geosentric oyj entered financing agreements lead investor june 30 2010 enabling company receive financing aggregate amount 6m,1
time market automated liquid handling devices already larger pipettes according biohit,1
efore ceo reijo maihaniemi said company developed already delivered power supply units respective systems based technology chinese sector company zte corp 000063,1
finnish talvivaara mining co hel tlv1v said thursday picked bofa merrill lynch jpmorgan nyse jpm joint bookrunners planned issue convertible notes worth eur250m usd332m,1
lead production turn increase 60000 tonnes 2009 would twofold increase current capacity levels zahariev said,1
lemminkainen oyj said signed credit agreements nordea bank sto nda pohjola bank hel poh1s sampo bank hel samas svenska handelsbanken sto shb,1
pohjola could increase stake 45 2013,1
scandic feed also diversify tosno product portfolio,1
separately yit corporation austrian firm e ag last week signed agreement sale e building system service business germany austria poland czech republic hungary romania eur 55 mln,1
agreement jm one series contracts teliasonera signed recent months residential construction real estate management companies sweden,1
company intends raise production capacity 2006,1
estimated value contract eur12 4 vaisala headquartered helsinki finland develops manufactures electronic measurement systems meteorology environmental sciences traffic industry,1
mall part baltic pearl development project city st petersburg baltic pearl cjsc subsidiary shanghai foreign joint investment company developing homes 35000 people,1
new facility known technopolis pulkovo introduce russian market entirely new concept creating operating growing commerciallyfunded science technology park support growth knowledgeintensive companies,1
thereby company expand offering north central south america,1
members partners use mostly apparent increased efficiency results service observes perttu puro tradeka,1
vacon controls 5 company via investment fund power fund eur 10 usd 1397,1
order included wartsila order book second quarter company added,1
management decided end 2005 increase cathode copper capacity,1
4 complete name shareholder otto henrik bernhard nyberg 5 information amount shares transferred corresponds 568 total number shares aspo plc,1
data processing unit collects data calculates rvr values provides data users via various interfaces,1
tinyurl link takes users scamming site promising users earn thousands dollars becoming google nasdaq goog cash advertiser,1
alexandria va march 28 pertti salmi hanna vuolteenaho oulu finland sami viitasaari ii finland developed ornamental design handset us patent trademark office announced,1
alexandria va oct 3 markka oksanen harald kaaja helsinki finland juha salokannel kangasala finland arto palin viiala finland developed system providing communications security,1
earlier reported nokian tyres building plant town vsevolozhsk russia leningrad region annual production capacity 4 million tires,1
biohit inc expanded mline family pipettors addition new 110 ml volume range,1
capman finnish alternative asset manager made acquisition helsinkifocused vehicle real estate fund fund bought sevenstory office built 1973 underwent refurbishment end 1990s,1
compared ftse 100 index rose 367 points 06 day relative price change 02,1
compared ftse 100 index rose 515 points 09 day relative price change 06,1
compared ftse 100 index rose 949 points 16 day relative price change 04,1
deliveries start later 2010 volume increase years 20112012,1
finland nokian tyres kazakhstan ordabasy corporation signed agreement build plant astana produce car tires ordabasy chairman dinmukhamet idrisov said press conference,1
finnish business software group affectogenimap oyj said signed agreement acquire shares swedish sector company intellibis ab 12 mln euro 158 mln debtfree basis,1
finnish heatretaining fireplaces maker tulikivi oyj said august 29 2007 local tiled stoves utility ceramics subsidiary kermansavi oy merge tulikivi means absorption order streamline latest corporate structure,1
finnish silicon wafers manufacturer okmetic oyj said june 29 2007 signed agreement nordea bank finland plc local subsidiary swedish commercial bank nordea bank ab refinance okmetic syndicated bank facility amounts 20 mln euro 269 mln,1
furthermore bunge also sign licensing agreement sunnuntai carlshamn mejeri brands,1
german commerzbank ag hamburg branch us jp morgan nyse jpm participated arrangers dutch ing ams inga coarranger,1
april 2005 neste separated parent company finnish energy company fortum became listed helsinki stock exchange,1
russia raisio food division home market stretches way vladivostok,1
september 2010 finnish group agreed buy danish company rose poultry eur23 9 combination cash stock,1
increase number shares based option rights granted management company stock option plan 2006,1
planning expand product portfolio harbor segment chief executive pekka lundmark told financial times deutschland,1
30 offices worldwide 90 pct net sales generated outside finland,1
has80 branches finland annual revenue finland,1
kaukotelko ltd press release 19062007 1400 1 1 telko group kaukotelko expanding strategic partnership bp industrial lubricants services bp ils acquiring total ownership bp swedish retail company moluballoy ab,1
milan afx italian shipping group grimaldi increased stake finnish company finnlines 354 pct 305 pct held june according news agency ansa,1
nokia messaging 11 enables customers receive emails 10 email accounts mobile phone supporting pop imap email services,1
production capacity rise gradually 170000 tonnes 215000 tonnes,1
